FileName,bounding_poly1x,bounding_poly1y,bounding_poly2x,bounding_poly2y,bounding_poly3x,bounding_poly3y,bounding_poly4x,bounding_poly4y,fdbounding_poly1x,fdbounding_poly1y,fdbounding_poly2x,fdbounding_poly2y,fdbounding_poly3x,fdbounding_poly3y,fdbounding_poly4x,fdbounding_poly4y,LEFT_EYEX,LEFT_EYEY,LEFT_EYEZ,RIGHT_EYEX,RIGHT_EYEY,RIGHT_EYEZ,RIGHT_EYEX,RIGHT_EYEY,RIGHT_EYEZ,LEFT_OF_LEFT_EYEBROWX,LEFT_OF_LEFT_EYEBROWY,LEFT_OF_LEFT_EYEBROWZ,RLX,RLY,RLZ,LRX,LRY,LRZ,RRX,RRY,RRZ,MBEX,MBEY,MBEZ,NTX,NTY,NTZ,ULX,ULY,ULZ,LLX,LLY,LLZ,MLX,MLY,MLZ,MRX,MRY,MRZ,MCX,MCY,MCZ,NBRX,NBRY,NBRZ,NBLX,NBLY,NBLZ,NBCX,NBCY,NBCZ,LETBX,LETBY,LETBZ,LERCX,LERCY,LERCZ,LEBBX,LEBBY,LEBBZ,LELCX,LELCY,LELCZ,RETBX,RETBY,RETBZ,RERCX,RERCY,RERCZ,REBBX,REBBY,REBBZ,RELCX,RELCY,RELCZ,LEUMX,LEUMY,LEUMZ,REUMX,REUMY,REUMZ,LETX,LETY,LETZ,RETX,RETY,RETZ,FGX,FGY,FGZ,CGX,CGY,CGZ,CLGX,CLGY,CLGZ,CRGX,CRGY,CRGZ,ThirtyFiveX,ThirtyFiveY,ThirtyFiveZ,ThirtySixX,ThirtySixY,ThirtySixZ,roll_angle,pan_angle,tilt_angle,detection_confidence,landmarking_confidence,joy_likelihood,sorrow_likelihood,anger_likelihood,surprise_likelihood,emotion
user_31/IMG_20210922_202149.jpg,0,378, 2521,378, 2521,2836, 0,2836,130,646, 2139,646, 2139,2567, 130,2567,1316.739990234375,1265.6666259765625,-0.0089263916015625,1352.25146484375,1976.447998046875,6.0844268798828125,1352.25146484375,1976.447998046875,6.0844268798828125,1462.7626953125,992.0316162109375,115.037109375,1553.40185546875,1421.2337646484375,-88.93434143066406,1561.56689453125,1771.90478515625,-88.37480163574219,1535.308837890625,2205.041748046875,129.39553833007812,1396.013916015625,1614.71923828125,-146.1940460205078,1008.2236328125,1633.9903564453125,-491.75018310546875,706.07470703125,1637.47705078125,-395.71636962890625,401.30859375,1657.1767578125,-423.33502197265625,455.40625,1333.051513671875,-245.60519409179688,513.64111328125,1936.6324462890625,-238.66122436523438,541.9169921875,1640.155029296875,-380.5196533203125,897.6513671875,1852.138671875,-225.90069580078125,884.18212890625,1415.9306640625,-227.52723693847656,862.38818359375,1632.3140869140625,-354.23394775390625,1384.03466796875,1254.275146484375,-28.428741455078125,1325.211181640625,1408.427001953125,-1.2270660400390625,1255.43408203125,1262.7716064453125,-24.334304809570312,1277.39990234375,1103.603515625,64.49732971191406,1419.72314453125,1990.2001953125,-21.581024169921875,1333.801513671875,2135.14404296875,74.01873779296875,1298.340087890625,1986.201416015625,-17.332534790039062,1346.420166015625,1828.3001708984375,2.6405487060546875,1582.330078125,1197.88916015625,-17.075027465820312,1626.08740234375,1995.2373046875,-9.090866088867188,759.2412109375,826.4207763671875,851.5535888671875,928.5078125,2379.609375,891.2049560546875,1565.337646484375,1605.23828125,-113.87559509277344,34.8330078125,1678.1514892578125,-414.1085205078125,178.568359375,961.680419921875,350.5654296875,289.37548828125,2293.8388671875,368.4493408203125,762.71142578125,1128.9571533203125,-77.76191711425781,825.30322265625,2135.263671875,-68.06182098388672,-2.81598949432373,0.484497249126434,14.8701639175415,0.739841938018799,0.442236393690109,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210922_202150.jpg,98,523, 3021,523, 3021,3037, 98,3037,477,772, 2606,772, 2606,2760, 477,2760,1769.302490234375,1407.2451171875,0.01495361328125,1828.631103515625,2131.658203125,3.16888427734375,1828.631103515625,2131.658203125,3.16888427734375,1897.878662109375,1113.0213623046875,114.74366760253906,2012.843505859375,1555.4017333984375,-94.69792175292969,2044.031982421875,1916.7091064453125,-92.73710632324219,2019.518310546875,2370.502197265625,125.41925048828125,1861.56591796875,1757.185791015625,-151.6914825439453,1464.313720703125,1784.423828125,-501.7032165527344,1146.0556640625,1805.7230224609375,-403.0418701171875,846.59423828125,1844.626220703125,-426.033935546875,890.78271484375,1518.9588623046875,-245.8939666748047,973.28271484375,2126.535400390625,-237.85708618164062,983.46337890625,1816.9874267578125,-384.8741149902344,1348.462646484375,2019.493408203125,-232.41989135742188,1324.06689453125,1568.326416015625,-231.21075439453125,1310.3623046875,1795.19775390625,-360.9294738769531,1838.17138671875,1400.3707275390625,-29.851043701171875,1775.2939453125,1550.8106689453125,-2.9827423095703125,1705.3671875,1409.10693359375,-24.40496826171875,1726.29931640625,1241.1041259765625,67.32130432128906,1901.905517578125,2139.05419921875,-24.98504638671875,1812.964111328125,2301.33203125,71.798583984375,1774.25732421875,2141.7333984375,-20.16278076171875,1817.380859375,1972.3870849609375,0.3597564697265625,2031.3466796875,1319.5574951171875,-21.009994506835938,2112.262451171875,2143.380859375,-14.424819946289062,1240.4619140625,986.874267578125,892.1231079101562,1379.426513671875,2569.9619140625,905.1299438476562,2033.80712890625,1743.1002197265625,-120.39852905273438,438.0869140625,1868.6383056640625,-421.39129638671875,627.4365234375,1181.677001953125,374.25189208984375,748.876953125,2507.98974609375,382.7757568359375,1198.687255859375,1290.7930908203125,-74.6966552734375,1292.768310546875,2321.247802734375,-68.7039566040039,-4.80034494400024,0.28855362534523,14.3769283294678,0.71480667591095,0.461214780807495,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210922_202151.jpg,47,175, 3005,175, 3005,2719, 47,2719,411,446, 2631,446, 2631,2447, 411,2447,1729.341552734375,1070.3619384765625,0.0029449462890625,1806.31005859375,1796.7908935546875,32.985687255859375,1806.31005859375,1796.7908935546875,32.985687255859375,1858.093505859375,770.9222412109375,105.76919555664062,1975.888671875,1233.1202392578125,-88.53422546386719,2016.80859375,1584.7860107421875,-71.36614990234375,2005.877197265625,2048.488525390625,166.32640075683594,1832.991455078125,1429.6092529296875,-137.05548095703125,1428.870849609375,1467.5155029296875,-490.27752685546875,1115.3994140625,1500.5853271484375,-389.8482360839844,821.4482421875,1555.91357421875,-411.80072021484375,839.88623046875,1206.784912109375,-245.75778198242188,940.61669921875,1820.422607421875,-214.48046875,961.263671875,1519.879638671875,-369.8420715332031,1328.849609375,1706.72802734375,-208.3982696533203,1289.755859375,1255.01220703125,-225.42372131347656,1278.4169921875,1485.0013427734375,-347.974609375,1796.177490234375,1060.519775390625,-30.743011474609375,1737.925537109375,1205.526123046875,2.943084716796875,1665.427978515625,1071.6258544921875,-25.173690795898438,1684.633056640625,900.9390869140625,61.33636474609375,1882.905517578125,1803.7762451171875,5.8858489990234375,1800.64990234375,1969.1806640625,109.34661865234375,1749.7783203125,1807.816650390625,9.554901123046875,1790.82470703125,1625.0533447265625,23.924835205078125,1998.078857421875,990.0819091796875,-21.63818359375,2093.99267578125,1817.013671875,17.85455322265625,1175.0146484375,633.344482421875,873.5367431640625,1370.58935546875,2247.9384765625,956.3031616210938,2005.460693359375,1410.6019287109375,-105.57261657714844,416.59765625,1587.15478515625,-405.971435546875,535.18701171875,839.3758544921875,358.0621337890625,744.83740234375,2198.30810546875,428.3858642578125,1154.8544921875,966.9071655273438,-80.78857421875,1277.8876953125,2005.5919189453125,-32.997314453125,-6.61600637435913,2.48292517662048,14.3831434249878,0.885480999946594,0.419934421777725,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210922_230930.jpg,0,518, 2692,518, 2692,3366, 0,3366,0,567, 2171,567, 2171,3146, 0,3146,1026.97998046875,1354.6962890625,0.004505157470703125,1175.615966796875,2302.10498046875,-74.66923522949219,1175.615966796875,2302.10498046875,-74.66923522949219,1230.065673828125,1063.66650390625,114.68994140625,1360.21875,1537.689453125,-161.69869995117188,1427.014404296875,2024.9593505859375,-199.47952270507812,1423.41357421875,2549.44921875,-9.503376007080078,1186.793212890625,1821.52978515625,-205.94386291503906,580.17578125,1864.8035888671875,-492.989013671875,293.29052734375,1892.462646484375,-309.43878173828125,107.25244140625,1916.415771484375,-260.17401123046875,139.26171875,1609.23095703125,-63.487674713134766,251.41943359375,2282.912841796875,-116.34793090820312,167.55859375,1892.8582763671875,-253.03900146484375,546.76220703125,2169.88330078125,-203.4281005859375,493.65380859375,1630.1103515625,-158.08343505859375,443.1875,1881.854248046875,-306.84320068359375,1097.5625,1334.2471923828125,-43.60219192504883,1059.962890625,1516.480712890625,-13.93698501586914,963.3046875,1350.3997802734375,-11.819072723388672,993.326171875,1192.18017578125,92.50015258789062,1255.400390625,2281.150146484375,-117.50521850585938,1184.750244140625,2472.725341796875,-12.370414733886719,1108.902587890625,2305.78076171875,-87.72702026367188,1155.858154296875,2116.376953125,-58.686248779296875,1368.51611328125,1281.9290771484375,-72.05162048339844,1500.20263671875,2282.722900390625,-154.0613250732422,706.97900390625,1120.0738525390625,1110.2467041015625,899.78173828125,2823.994873046875,939.927734375,1372.65673828125,1796.6285400390625,-212.6124267578125,-279.84228515625,1952.1995849609375,-153.429443359375,-36.62353515625,1176.3812255859375,684.593994140625,291.2236328125,2802.351806640625,548.763916015625,411.99169921875,1275.7589111328125,61.419677734375,598.77734375,2502.30029296875,-38.33489990234375,-6.45513725280762,-4.87881946563721,1.96669054031372,0.257193565368652,0.139169543981552,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210923_182647.jpg,0,650, 2781,650, 2781,3480, 0,3480,0,993, 2178,993, 2178,3130, 0,3130,1295.2001953125,1639.2242431640625,-0.00218963623046875,1304.71728515625,2481.07861328125,10.101707458496094,1304.71728515625,2481.07861328125,10.101707458496094,1520.6611328125,1383.849853515625,100.6165542602539,1555.72802734375,1860.73046875,-139.35037231445312,1533.781494140625,2271.03125,-137.90545654296875,1507.354248046875,2753.018310546875,113.26758575439453,1351.101806640625,2074.152587890625,-171.4085693359375,863.1025390625,2049.721435546875,-477.7480163574219,487.0693359375,2067.09228515625,-318.19842529296875,190.72216796875,2072.5244140625,-285.8984069824219,285.01318359375,1710.3485107421875,-110.80664825439453,294.5517578125,2392.490234375,-105.12611389160156,333.1533203125,2073.574462890625,-268.26129150390625,722.97216796875,2318.839111328125,-166.15330505371094,749.2177734375,1808.6490478515625,-166.30636596679688,683.11962890625,2066.0771484375,-301.1300964355469,1372.344970703125,1632.46533203125,-43.94447326660156,1285.64501953125,1807.9302978515625,-0.00641632080078125,1223.08056640625,1631.061279296875,-16.4051513671875,1270.935546875,1455.5811767578125,76.07707214355469,1377.786865234375,2489.20361328125,-34.36487579345703,1279.425537109375,2651.816162109375,89.95909881591797,1235.857666015625,2484.88134765625,-5.495613098144531,1287.9384765625,2325.133056640625,5.67645263671875,1616.73291015625,1619.57275390625,-69.16719055175781,1596.388916015625,2510.18701171875,-62.14257049560547,847.794921875,1207.8009033203125,1056.3685302734375,945.42529296875,2924.3349609375,1088.838623046875,1552.325439453125,2075.798828125,-168.22232055664062,-153.69970703125,2074.10302734375,-193.6068572998047,184.72265625,1362.37548828125,618.1757202148438,252.119140625,2793.543701171875,635.897216796875,661.7578125,1469.98095703125,15.704765319824219,671.41162109375,2631.612060546875,28.514419555664062,-0.070184223353863,0.589088559150696,4.90075731277466,0.622197449207306,0.45555767416954,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210923_182648.jpg,0,618, 2356,618, 2356,3331, 0,3331,0,945, 1978,945, 1978,2994, 0,2994,982.9326171875,1566.712158203125,0.01158905029296875,997.20458984375,2377.249267578125,-12.17645263671875,997.20458984375,2377.249267578125,-12.17645263671875,1210.048095703125,1300.6396484375,113.32121276855469,1242.56884765625,1781.9300537109375,-123.26271057128906,1242.3330078125,2171.316162109375,-130.02603149414062,1196.24169921875,2638.913818359375,87.46869659423828,1048.74609375,1982.234375,-167.52490234375,527.751953125,1965.261474609375,-489.1888732910156,199.52001953125,1958.2564697265625,-347.2618713378906,1.57958984375,1946.9791259765625,-320.09405517578125,105.76416015625,1585.99658203125,-131.35585021972656,109.6689453125,2312.06591796875,-145.665283203125,134.41552734375,1971.8858642578125,-296.9505615234375,425.392578125,2226.984619140625,-202.80970764160156,454.62060546875,1705.4654541015625,-188.72946166992188,370.1015625,1958.676025390625,-326.38275146484375,1059.69580078125,1566.068115234375,-36.42205047607422,978.1474609375,1734.7469482421875,-4.501068115234375,913.51513671875,1563.2197265625,-18.34711456298828,967.50732421875,1385.59375,76.07181549072266,1074.55224609375,2382.032958984375,-48.84217071533203,976.748046875,2551.61474609375,56.742774963378906,929.5869140625,2379.5458984375,-30.940818786621094,994.56494140625,2226.158935546875,-10.942337036132812,1305.7197265625,1545.633544921875,-46.69933319091797,1295.084716796875,2407.133544921875,-63.56249237060547,495.24169921875,1112.20947265625,969.136962890625,505.916015625,2848.96875,940.3154296875,1244.157958984375,1977.11962890625,-154.851318359375,-347.5947265625,1956.43798828125,-252.42202758789062,-65.3310546875,1246.6517333984375,534.4508056640625,-4.73486328125,2713.77783203125,508.43133544921875,426.56103515625,1382.9459228515625,-0.6243743896484375,435.12353515625,2533.583251953125,-20.38058090209961,0.654824316501617,-1.04388868808746,7.45552015304565,0.406948834657669,0.32382920384407,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210924_144723.jpg,72,555, 3215,555, 3215,3259, 72,3259,374,767, 2726,767, 2726,2960, 374,2960,1709.80029296875,1421.5941162109375,-0.0042877197265625,1905.089599609375,2188.0068359375,16.0555419921875,1905.089599609375,2188.0068359375,16.0555419921875,1846.912353515625,1115.894775390625,120.41749572753906,2036.638671875,1566.3853759765625,-95.4388427734375,2135.221923828125,1932.4244384765625,-86.19898986816406,2161.428955078125,2403.490966796875,144.9794921875,1891.465576171875,1790.076171875,-150.12744140625,1484.703369140625,1893.897705078125,-499.55035400390625,1138.6806640625,1981.5052490234375,-389.777099609375,856.36865234375,2067.6328125,-398.1046142578125,843.251953125,1672.640380859375,-212.2957000732422,1040.28662109375,2365.410888671875,-196.8813934326172,987.7470703125,2022.447509765625,-362.03851318359375,1418.490478515625,2170.20458984375,-208.73939514160156,1299.460693359375,1679.490234375,-216.7561798095703,1313.672119140625,1938.3115234375,-350.54656982421875,1782.75927734375,1397.544677734375,-32.294586181640625,1743.766845703125,1578.647705078125,0.4405517578125,1648.124755859375,1422.639404296875,-23.348052978515625,1651.070556640625,1255.4483642578125,71.49948120117188,1973.073974609375,2176.0849609375,-17.697296142578125,1937.19970703125,2370.071533203125,94.42265319824219,1842.58251953125,2215.73095703125,-7.7481842041015625,1848.819580078125,2047.136962890625,7.8692169189453125,2023.450439453125,1313.6522216796875,-22.903152465820312,2229.638916015625,2152.841796875,-6.68853759765625,1187.520263671875,1048.9962158203125,964.828369140625,1611.663818359375,2781.986328125,995.1852416992188,2095.709228515625,1740.269287109375,-117.58294677734375,415.9443359375,2171.737060546875,-382.26727294921875,532.38671875,1366.34619140625,436.8460693359375,888.455078125,2824.447998046875,463.9730224609375,1113.570556640625,1396.8551025390625,-55.04951477050781,1401.58349609375,2496.384521484375,-32.08683776855469,-14.210352897644,1.06451141834259,12.3134031295776,0.703468799591064,0.457595467567444,LIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Happy
user_31/IMG_20210924_144724.jpg,275,250, 3423,250, 3423,2958, 275,2958,628,449, 2887,449, 2887,2623, 628,2623,1903.9248046875,1088.6839599609375,-0.0030059814453125,2111.286376953125,1863.718994140625,-0.3332366943359375,2111.286376953125,1863.718994140625,-0.3332366943359375,2004.088623046875,771.7145385742188,119.62428283691406,2228.6728515625,1214.2998046875,-97.40963745117188,2335.07958984375,1585.9091796875,-96.61836242675781,2358.576904296875,2065.3525390625,119.99864196777344,2097.342529296875,1452.67431640625,-155.19442749023438,1684.35009765625,1567.5643310546875,-504.962158203125,1358.714599609375,1662.696044921875,-393.2673034667969,1049.30712890625,1778.28466796875,-409.2921142578125,1044.7119140625,1354.2567138671875,-211.2975311279297,1260.122802734375,2059.348876953125,-210.37957763671875,1191.123291015625,1720.2470703125,-370.25701904296875,1636.998291015625,1854.9774169921875,-219.76904296875,1506.52001953125,1347.4510498046875,-217.3698272705078,1522.294189453125,1617.6573486328125,-356.0775146484375,1983.082763671875,1058.818359375,-29.374588012695312,1954.666748046875,1268.6214599609375,-1.4729766845703125,1846.142578125,1102.91064453125,-22.709991455078125,1850.95849609375,919.0582885742188,75.33370971679688,2176.55859375,1846.8153076171875,-33.78727722167969,2146.240478515625,2048.594970703125,73.88260650634766,2050.82763671875,1890.710205078125,-23.970809936523438,2061.22900390625,1716.60546875,-3.8211822509765625,2196.862548828125,957.2843627929688,-22.051345825195312,2427.15478515625,1807.5762939453125,-23.832550048828125,1368.919921875,760.6812744140625,963.4039306640625,1849.537841796875,2481.514892578125,961.1535034179688,2288.44775390625,1403.14501953125,-124.86236572265625,642.966796875,1885.428955078125,-388.12762451171875,701.40576171875,1075.114501953125,434.5359191894531,1107.57568359375,2539.697998046875,435.7247314453125,1312.578857421875,1076.5279541015625,-52.12144470214844,1613.429931640625,2191.685302734375,-53.007179260253906,-15.7650384902954,0.093809112906456,12.3671417236328,0.715969443321228,0.522661149501801,LIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Happy
user_31/IMG_20210924_180911.jpg,0,137, 3852,137, 3852,3879, 0,3879,3,403, 3016,403, 3016,3879, 3,3879,1726.04296875,1886.595703125,0.0138092041015625,1250.410888671875,3104.798095703125,55.11859130859375,1250.410888671875,3104.798095703125,55.11859130859375,2323.49755859375,1580.84912109375,175.1093292236328,2091.03564453125,2317.116943359375,-162.46426391601562,1750.9970703125,2961.8623046875,-150.54583740234375,1357.717041015625,3642.79150390625,235.95077514648438,1609.778076171875,2530.132080078125,-228.68142700195312,821.919921875,2308.3701171875,-747.4191284179688,324.09619140625,2149.212646484375,-521.56640625,8.484375,2048.501953125,-481.41619873046875,332.5,1517.40625,-220.78831481933594,98.42138671875,2650.84765625,-140.2868194580078,181.67431640625,2145.97265625,-444.6995849609375,571.16162109375,2645.346435546875,-254.66355895996094,842.92822265625,1855.33984375,-289.37176513671875,593.1103515625,2240.4814453125,-484.2032470703125,1845.61865234375,1915.90478515625,-57.99687194824219,1622.474609375,2162.197509765625,10.010269165039062,1625.900390625,1846.3038330078125,-31.00616455078125,1817.362548828125,1604.3126220703125,107.06658935546875,1361.3935546875,3173.936279296875,-1.358917236328125,1137.3291015625,3386.23046875,188.06539916992188,1117.920166015625,3096.797607421875,22.606918334960938,1339.300537109375,2845.068359375,39.8116455078125,2330.966552734375,1975.565673828125,-59.271881103515625,1668.498046875,3325.28076171875,-23.627426147460938,1376.58056640625,964.220703125,1544.2698974609375,462.412109375,3629.013916015625,1675.142333984375,1885.5791015625,2617.54296875,-209.93980407714844,-567.31689453125,1819.1041259765625,-383.5334777832031,316.3291015625,719.77099609375,808.3394165039062,-492.5859375,3164.878173828125,925.2340087890625,964.22998046875,1370.41064453125,-22.520431518554688,349.98095703125,3135.976806640625,66.42900085449219,18.7271423339844,2.63822603225708,7.78631401062012,0.456698536872864,0.282216906547546,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
user_31/IMG_20210924_234511.jpg,0,129, 2718,129, 2718,3199, 0,3199,0,411, 2160,411, 2160,2857, 0,2857,1162.279541015625,1165.9857177734375,-0.001190185546875,1209.42822265625,2068.234130859375,-24.386558532714844,1209.42822265625,2068.234130859375,-24.386558532714844,1371.1962890625,863.4876708984375,144.85272216796875,1457.80615234375,1387.0579833984375,-135.88832092285156,1489.750732421875,1830.4495849609375,-145.1493682861328,1434.22900390625,2395.1904296875,99.75411987304688,1258.952880859375,1606.6260986328125,-200.6966552734375,764.193359375,1604.70947265625,-594.1613159179688,378.39599609375,1618.0008544921875,-454.24041748046875,-4.751953125,1655.7032470703125,-464.80743408203125,98.96533203125,1357.94580078125,-249.7754364013672,118.94189453125,2014.517822265625,-262.6895751953125,168.40185546875,1670.40234375,-424.5922546386719,645.27783203125,1885.3282470703125,-263.17523193359375,619.19482421875,1338.11376953125,-250.4483184814453,581.5419921875,1613.71533203125,-414.1830139160156,1241.296875,1151.9949951171875,-40.80192565917969,1159.363525390625,1344.3885498046875,-8.962081909179688,1095.830078125,1159.6009521484375,-23.490966796875,1140.25244140625,973.5680541992188,92.4844970703125,1297.120361328125,2074.454345703125,-64.05415344238281,1224.563720703125,2264.607421875,59.41358947753906,1143.86328125,2076.591552734375,-49.19147491455078,1197.89794921875,1851.5870361328125,-21.305084228515625,1501.56787109375,1111.3453369140625,-40.38700866699219,1552.83984375,2123.735595703125,-65.18350219726562,690.6064453125,708.568115234375,1154.31298828125,599.2431640625,2621.875244140625,1061.8485107421875,1480.26025390625,1601.021728515625,-172.7352752685547,-460.052734375,1684.6611328125,-423.12799072265625,-63.81982421875,823.890380859375,554.4201049804688,-122.31005859375,2521.32763671875,495.82720947265625,488.83203125,1044.708740234375,-48.043975830078125,562.27392578125,2274.511962890625,-78.37501525878906,-1.91554856300354,-1.58631348609924,11.1180562973022,0.405980259180069,0.454822719097138,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,Relaxed
