FileName,Confidence,TapEmotion,NewTarget,BoundingBoxWidth,BoundingBoxHeight,BoundingBoxLeft,BoundingBoxTop,AgeRangeLow,AgeRangeHigh,SmileConfidence,EyeglassesConfidence,SunglassesConfidence,GenderConfidence,BeardConfidence,MustacheConfidence,EyesOpenConfidence,MouthOpenConfidence,eyeLeftX,eyeLeftY,eyeRightX,eyeRightY,mouthLeftX,mouthLeftY,mouthRightX,mouthRightY,noseX,noseY,leftEyeBrowLeftX,leftEyeBrowLeftY,leftEyeBrowRightX,leftEyeBrowRightY,leftEyeBrowUpX,leftEyeBrowUpY,rightEyeBrowLeftX,rightEyeBrowLeftY,rightEyeBrowRightX,rightEyeBrowRightY,rightEyeBrowupX,rightEyeBrowupY,leftEyeLeftX,leftEyeLeftY,leftEyeRightX,leftEyeRightY,leftEyeUpX,leftEyeUpY,leftEyeDownX,leftEyeDownY,rightEyeLeftX,rightEyeLeftY,rightEyeRightX,rightEyeRightY,rightEyeUpX,rightEyeUpY,rightEyeDownX,rightEyeDownY,noseLeftX,noseLeftY,noseRightX,noseRightY,mouthUpX,mouthUpY,mouthDownX,mouthDownY,leftPupilX,leftPupilY,rightPupilX,rightPupilY,upperJawlineLeftX,upperJawlineLeftY,midJawlineLeftX,midJawlineLeftY,chinBottomX,chinBottomY,midJawlineRightX,midJawlineRightY,upperJawlineRightX,upperJawlineRightY,PoseRoll,PoseYaw,PosePitch,QualityBrightness,QualitySharpness,SmileValue_ False,SmileValue_ True,EyeglassesValue_ False,EyeglassesValue_ True,SunglassesValue_ False,GenderValue_ 'Female',GenderValue_ 'Male',BeardValue_ False,MustacheValue_ False,EyesOpenValue_ False,EyesOpenValue_ True,MouthOpenValue_ False,MouthOpenValue_ True
user_12/IMG_20210717_003545.jpg,99.99836730957031,Happy,2,0.5078105330467224,0.5772130489349365,0.22177110612392426,0.29135680198669434,22,34,97.66607666015624,99.5660400390625,97.6796417236328,98.75141143798828,99.05740356445312,99.69911193847656,99.92868041992188,84.52774810791016,0.3359152972698212,0.5358537435531616,0.5846567153930664,0.524327278137207,0.3730394244194031,0.7367656826972961,0.5805361866950989,0.7273460626602173,0.4518572986125946,0.6433254480361938,0.2448659241199493,0.4912556111812592,0.3766549527645111,0.475252777338028,0.30670469999313354,0.4670466184616089,0.519027590751648,0.4683597981929779,0.677317202091217,0.470827728509903,0.5935086607933044,0.4532929062843323,0.2934528589248657,0.5361660718917847,0.38511013984680176,0.5353015065193176,0.33328643441200256,0.5259358882904053,0.3374393880367279,0.5445765256881714,0.5352701544761658,0.5282813906669617,0.6306076049804688,0.5205180048942566,0.5830428600311279,0.5142805576324463,0.5838658213615417,0.5331608653068542,0.4171821177005768,0.6635817885398865,0.5093625783920288,0.6593036651611328,0.4658593535423279,0.7097269296646118,0.473341166973114,0.7693961262702942,0.3359152972698212,0.5358537435531616,0.5846567153930664,0.524327278137207,0.21415835618972776,0.536845326423645,0.28050926327705383,0.7525818347930908,0.489831417798996,0.870742678642273,0.7213915586471558,0.7319049239158629,0.7568833231925964,0.5110338926315308,-4.190974712371826,-4.421503067016602,1.4273406267166138,67.56714630126953,96.61495208740234,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
user_12/IMG_20210718_081511.jpg,99.99818420410156,Happy,2,0.4782955646514893,0.5147584676742554,0.2367986738681793,0.34665101766586304,21,33,93.00341033935548,98.08465576171876,97.261962890625,98.44034576416016,99.26201629638672,99.6933822631836,99.23564910888672,63.9078483581543,0.3509752452373505,0.554313600063324,0.5758264660835266,0.542847216129303,0.38472533226013184,0.734296977519989,0.5727280974388123,0.7249454259872437,0.4595844149589538,0.6559504270553589,0.2670850157737732,0.5133809447288513,0.3888741135597229,0.5020553469657898,0.3250272870063782,0.4940114617347717,0.5173743963241577,0.4953273236751557,0.6574722528457642,0.4931698441505432,0.5838291645050049,0.4805118143558502,0.3120729327201843,0.5541940331459045,0.3953393697738648,0.5537654757499695,0.3487628698348999,0.5457896590232849,0.3522792160511017,0.562315821647644,0.5310038328170776,0.5467971563339233,0.6167629361152649,0.5386593341827393,0.5744685530662537,0.5342379808425903,0.5750309824943542,0.5509756803512573,0.425868421792984,0.6711375713348389,0.5091282725334167,0.6669144034385681,0.4702636003494263,0.7127707004547119,0.4764999449253082,0.7656195163726807,0.3509752452373505,0.554313600063324,0.5758264660835266,0.542847216129303,0.2349668890237808,0.5480940341949463,0.2961414754390717,0.7422012090682983,0.4899280071258545,0.8540167212486267,0.6936634182929993,0.7216799259185791,0.7244327664375305,0.5225962996482849,-3.7903776168823238,-3.0430150032043457,1.812333941459656,85.78968048095703,86.86019134521484,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210718_081513.jpg,99.99819946289062,Happy,2,0.4694490730762482,0.5109972357749939,0.16648244857788086,0.3264783322811127,19,31,75.44515228271484,98.1084442138672,96.11173248291016,98.35430145263672,98.98640441894531,99.45263671875,99.47496795654295,70.93904113769531,0.2844849228858948,0.5306710004806519,0.5104033350944519,0.5335795283317566,0.2986319959163666,0.7149918079376221,0.4873113632202149,0.7173383235931396,0.3943054974079132,0.6417484879493713,0.201037660241127,0.4832262396812439,0.3325127065181732,0.4807902574539185,0.2673185467720032,0.4682312607765198,0.4617120921611786,0.4823963940143585,0.593647837638855,0.4881280660629273,0.5276027321815491,0.4714876413345337,0.2440195381641388,0.5278856754302979,0.3288932740688324,0.5329040884971619,0.2838498651981354,0.5219903588294983,0.2850009202957153,0.5388263463973999,0.4652346968650818,0.534655749797821,0.5502713322639465,0.531793475151062,0.5106747746467589,0.5248873829841614,0.5088606476783752,0.5416791439056396,0.3512727916240692,0.653972327709198,0.4350247979164124,0.6550202369689941,0.3921676278114319,0.6989772319793701,0.3908750116825104,0.7524629831314087,0.2844849228858948,0.5306710004806519,0.5104033350944519,0.5335795283317566,0.1504123955965042,0.5144146680831909,0.1920602768659592,0.7146791219711304,0.3889833986759186,0.8418784737586975,0.5923182964324951,0.719653844833374,0.6429851651191711,0.5205557346343994,0.9099776148796082,-0.15037685632705688,1.1778024435043335,83.59332275390625,94.08262634277344,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210719_180035.jpg,99.99900817871094,Happy,2,0.4671043753623962,0.494665265083313,0.28559741377830505,0.3646473288536072,11,21,96.78474426269531,94.89616394042969,97.57040405273438,99.94548797607422,99.7512435913086,99.88272857666016,99.86273956298828,78.30812072753906,0.3879972994327545,0.5751931071281433,0.6103843450546265,0.5594683885574341,0.43079736828804016,0.7539209127426147,0.616958498954773,0.7409060001373291,0.5014750361442566,0.6807625889778137,0.3033727705478668,0.5336228609085083,0.4235747158527374,0.5246307849884033,0.35985833406448364,0.5166806578636169,0.5505504608154297,0.5153546929359436,0.6894482374191284,0.5058745741844177,0.6156879663467407,0.4981018304824829,0.34948915243148804,0.5749938488006592,0.43218058347702026,0.5737119913101196,0.3854960799217224,0.567075252532959,0.3898511230945587,0.5831245183944702,0.5663366913795471,0.5641587972640991,0.6508903503417969,0.5536048412322998,0.608709990978241,0.5511919856071472,0.6102093458175659,0.5675055980682373,0.4687589704990387,0.6924170255661011,0.551175594329834,0.6865246295928955,0.5149590373039246,0.7335226535797119,0.5238973498344421,0.7850669026374817,0.3879972994327545,0.5751931071281433,0.6103843450546265,0.5594683885574341,0.2733360230922699,0.5610916614532471,0.3432883620262146,0.7542722225189209,0.5414197444915771,0.8698686957359314,0.7367465496063232,0.7259457111358643,0.7573943734169006,0.5260745882987976,-5.685781002044678,-4.445396900177002,3.00431752204895,73.64282989501953,60.49041748046875,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210719_180037.jpg,99.99913024902344,Happy,2,0.4549866318702698,0.4779728353023529,0.26495546102523804,0.373131275177002,15,27,94.19187927246094,96.55672454833984,98.51963806152344,99.64773559570312,99.38270568847656,99.79558563232422,99.65772247314452,86.51722717285156,0.3629724383354187,0.5777073502540588,0.5761813521385193,0.5540161728858948,0.4142168462276459,0.7538296580314636,0.5922604203224182,0.7340929508209229,0.4766874015331268,0.6677581071853638,0.2794787287712097,0.54314124584198,0.3936616778373718,0.5225590467453003,0.33195585012435913,0.5188984870910645,0.5158516764640808,0.5087826848030089,0.6503050923347473,0.5017393827438354,0.5780652165412903,0.4912906289100647,0.32601338624954224,0.5802306532859802,0.4054307341575623,0.5746514201164246,0.35996150970458984,0.5691753625869751,0.3652205169200897,0.5854243040084839,0.5341596007347107,0.5603067874908447,0.6151419281959534,0.5481088161468506,0.5741139054298401,0.5453212261199951,0.5765374898910522,0.5619423985481262,0.4467973709106445,0.6867746114730835,0.5260039567947388,0.6779963970184326,0.4935498833656311,0.7249912619590759,0.5053346157073975,0.7772804498672485,0.3629724383354187,0.5777073502540588,0.5761813521385193,0.5540161728858948,0.2534758150577545,0.5840533375740051,0.33159714937210083,0.7707933187484741,0.5277386307716371,0.8652280569076538,0.7102577686309814,0.7288508415222168,0.7191140651702881,0.5320842266082764,-8.948288917541504,-3.690605640411377,2.699622631072998,80.23957061767578,73.32209777832031,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210721_135617.jpg,99.97348022460938,Stressed,1,0.5378346443176271,0.6205382943153381,0.1960887759923935,0.37337726354599,15,27,96.83977508544922,98.1060562133789,99.33867645263672,98.3961944580078,97.0300521850586,99.06078338623048,62.5498275756836,90.96390533447266,0.3442414999008179,0.621539294719696,0.6093454957008362,0.6152991652488708,0.37360814213752747,0.8624089360237122,0.5945239067077637,0.8574485182762146,0.4703491926193237,0.75226891040802,0.2447565793991089,0.5683342814445496,0.39238670468330383,0.5522271990776062,0.31624773144721985,0.5407419800758362,0.5453872084617615,0.5484972596168518,0.7077920436859131,0.5571396350860596,0.624320924282074,0.5332679152488708,0.29727911949157715,0.6211877465248108,0.39619821310043335,0.6228778958320618,0.3419744670391083,0.609940767288208,0.34495463967323303,0.6323084235191345,0.5564157962799072,0.619066059589386,0.6576149463653564,0.6127121448516846,0.6087098121643066,0.603631854057312,0.6081275939941406,0.6261308193206787,0.4261912703514099,0.7755062580108643,0.5255485773086548,0.7732135057449341,0.4769504964351654,0.8314225673675537,0.4804564118385315,0.9023988246917723,0.3442414999008179,0.621539294719696,0.6093454957008362,0.6152991652488708,0.1978655755519867,0.6236730813980103,0.2587506175041199,0.8781352639198303,0.4890227913856506,1.021890640258789,0.7343418598175049,0.8667801022529602,0.7811039090156555,0.6094784140586853,-1.3361297845840454,-1.7164645195007324,2.1760072708129883,34.992366790771484,73.32209777832031,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210721_135618.jpg,99.98011016845705,Stressed,1,0.5487131476402283,0.6359888911247253,0.249363973736763,0.3345813453197479,20,32,96.46540069580078,98.67886352539062,99.51821899414062,99.25959777832031,98.08536529541016,99.36255645751952,64.61256408691406,90.73628997802734,0.3779033124446869,0.5773358345031738,0.6386663913726807,0.5707308053970337,0.4068143367767334,0.8102418780326843,0.6239378452301025,0.8049647808074951,0.4975846707820892,0.6983177065849304,0.2819152474403381,0.5273898243904114,0.4238448739051819,0.5080215930938721,0.3498220145702362,0.4979583024978638,0.5742754340171814,0.5040594339370728,0.7371939420700073,0.5156504511833191,0.6526942253112793,0.4900703430175781,0.3323976397514343,0.5776535272598267,0.42910170555114746,0.5784361958503723,0.3754910826683045,0.5657784938812256,0.3787150979042053,0.5876445174217224,0.5867147445678711,0.5744085907936096,0.6866708397865295,0.5687262415885925,0.637811005115509,0.5591102242469788,0.6374772191047668,0.5811334848403931,0.4571149945259094,0.7240781188011169,0.5546559691429138,0.7216835021972656,0.5065734386444092,0.7777070403099059,0.5107362270355225,0.8471810817718506,0.3779033124446869,0.5773358345031738,0.6386663913726807,0.5707308053970337,0.2412911504507065,0.586983859539032,0.3006195425987244,0.8327229022979736,0.5212013721466064,0.9653741121292114,0.7676460742950441,0.8209801912307739,0.8145463466644287,0.5721536874771118,-2.0351576805114746,-4.124586105346681,3.8987722396850586,31.99494743347168,73.32209777832031,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210721_135620.jpg,99.98712158203124,Stressed,1,0.5202900767326355,0.5861062407493591,0.2504633367061615,0.309817373752594,19,31,98.44432067871094,98.23067474365234,99.14620971679688,98.8028564453125,98.12462615966795,99.40068817138672,85.8763427734375,93.8939971923828,0.37835174798965454,0.5382937788963318,0.632111132144928,0.5269901156425476,0.4133018553256989,0.7606576681137085,0.6245869994163513,0.7513836026191711,0.5011608600616455,0.647369921207428,0.2827850580215454,0.4936647415161133,0.42212259769439703,0.4693205058574677,0.3493453860282898,0.4618622958660126,0.5683807730674744,0.4627042412757874,0.7254073619842529,0.4738089144229889,0.6437664628028871,0.4486249685287476,0.3338301181793213,0.5400092005729675,0.42827433347702026,0.5383620262145996,0.3758629262447357,0.5270171165466309,0.3795463740825653,0.5481268763542175,0.5816356539726257,0.5315052270889282,0.6783739924430847,0.5247120857238771,0.6310493350028992,0.5156360268592834,0.631231427192688,0.5369516015052795,0.4610039293766022,0.6756843328475952,0.5557164549827576,0.6715470552444458,0.5108602643012999,0.7257441878318787,0.5165917277336121,0.7929328680038452,0.37835174798965454,0.5382937788963318,0.632111132144928,0.5269901156425476,0.2420335412025452,0.5566936731338501,0.3076058030128479,0.7905555367469788,0.5290697813034058,0.9081475734710692,0.7609894871711731,0.7705715894699097,0.7990356087684631,0.5317324995994568,-3.3280279636383057,-3.30535101890564,6.334152698516847,32.88046646118164,73.32209777832031,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210723_101223.jpg,99.98754119873048,Happy,2,0.5678035616874695,0.6172489523887634,0.2485920935869217,0.3441418409347534,14,26,91.20790100097656,98.94764709472656,99.61647033691406,99.35188293457031,99.16740417480469,99.74738311767578,97.63140869140624,59.1580924987793,0.34303632378578186,0.6071853041648865,0.6016818881034851,0.5651007890701294,0.42626076936721796,0.8165240287780762,0.6422567963600159,0.7817463278770447,0.4804391264915466,0.7096806168556213,0.2415979504585266,0.570280909538269,0.37026485800743103,0.5387814044952393,0.2966019809246063,0.5381333827972412,0.5182738304138184,0.5142337083816528,0.6910115480422974,0.4966746866703034,0.5947253704071045,0.4889479279518128,0.29981720447540283,0.6124151349067688,0.3949322998523712,0.6008046865463257,0.33782127499580383,0.5970843434333801,0.3467733860015869,0.6163413524627686,0.5510327816009521,0.57530677318573,0.6504170298576355,0.5553619861602783,0.5975108742713928,0.554697573184967,0.6030439734458923,0.5746557712554932,0.4539143741130829,0.733969509601593,0.5498368740081787,0.7183880805969238,0.5144537091255188,0.777304470539093,0.5367507338523865,0.8396297097206116,0.34303632378578186,0.6071853041648865,0.6016818881034851,0.5651007890701294,0.2298768758773804,0.62040776014328,0.3448950946331024,0.8414438366889954,0.5799632072448729,0.9442787170410156,0.8033291101455688,0.766773521900177,0.7939051985740662,0.5278189182281494,-14.673267364501953,-8.810168266296387,2.638778686523437,78.95677185058594,67.22731018066406,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
user_12/IMG_20210723_101224.jpg,99.9832534790039,Happy,2,0.5466496348381042,0.5986760258674622,0.21003200113773346,0.3546619415283203,21,33,84.11824798583984,99.33269500732422,99.80294036865234,94.1353530883789,97.12891387939452,99.46410369873048,60.60728454589844,54.31908416748047,0.32088449597358704,0.6110264658927917,0.5630216002464294,0.5653952956199646,0.40730172395706177,0.8145661950111389,0.6095267534255981,0.7772316932678223,0.4416185319423676,0.7055960297584534,0.22679875791072845,0.5787612795829773,0.3387529253959656,0.5428913235664368,0.27127954363822937,0.5443270206451416,0.4778301119804382,0.5162437558174133,0.6483315825462341,0.4988179802894592,0.5513016581535339,0.4908697903156281,0.2816250324249268,0.6174230575561523,0.3692901432514191,0.6041020154953003,0.3147164881229401,0.601119339466095,0.3243857026100159,0.6200101971626282,0.5154972672462463,0.5764262676239014,0.6102038621902466,0.5555927753448486,0.5580487847328186,0.5551766753196716,0.5644907355308533,0.5748732089996338,0.4247840642929077,0.7319214344024658,0.5149803161621094,0.7150707840919495,0.4826639890670776,0.7729828357696533,0.5076975822448729,0.8340837955474854,0.32088449597358704,0.6110264658927917,0.5630216002464294,0.5653952956199646,0.2315976470708847,0.6327683925628662,0.34678035974502563,0.8453850150108337,0.5581355094909668,0.936883807182312,0.7778438329696655,0.7641135454177856,0.7613246440887451,0.5319707393646239,-15.956488609313965,-12.522950172424315,4.375826358795166,85.18157958984375,73.32209777832031,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
